ID da música,Duração (em minutos),Estimativa de popularidade nos EUA,Dançabilidade,Energia,Instrumentalidade,Ano de Lançamento,Escala musical,Música foi pulada no início,Música não foi pulada,Escutada em qual hora do dia
t_1fa910d3-5062-4b2c-8c82-f0f323c2ba3d,3.1555554707845053,99.547050175122,0.5525274276733398,0.5921897292137146,1.1482856887568003e-09,2016,Menor,Falso,Verdadeiro,13
t_79b69e54-34c5-44da-b934-026294ca7fc0,3.144659169514974,99.53733078093218,0.4721516370773315,0.859255850315094,0.0073602846823632,2018,Menor,Verdadeiro,Falso,23
t_b21fc26e-c32b-4aab-8ac8-d4ee8bb0b52f,4.275999959309895,99.57944922800296,0.561237096786499,0.7730758190155029,1.1636662833325317e-07,2015,Maior,Falso,Verdadeiro,20
t_5f77745e-359a-4077-875a-01e115b7308e,2.7145917256673178,99.92167226592018,0.5799922943115234,0.8041463494300842,4.1519768956277403e-07,2018,Menor,Falso,Verdadeiro,11
t_886f3546-16cd-47b1-a3f7-af190e458f94,3.3819862365722666,99.81770225125648,0.6269419193267822,0.6357111930847168,2.725766989897238e-08,2017,Maior,Falso,Verdadeiro,7
t_7fdc291c-296b-479a-a8c4-b8d0866578e4,3.9148887634277347,99.05543347026426,0.57614266872406,0.4497587084770202,1.1507222552609164e-06,1977,Maior,Falso,Verdadeiro,15
t_44fda861-a7ac-4546-8398-e840fe9bd386,4.5996668497721345,99.03891387772352,0.5892040133476257,0.8535351753234863,0.0100782327353954,2013,Maior,Verdadeiro,Falso,7
t_ada1a0ab-8386-4134-a11d-2145bf5d8836,3.115555572509767,99.72248178224773,0.4164494276046752,0.5121118426322937,0.9334235191345214,1993,Maior,Verdadeiro,Falso,23
t_a0118a1c-7183-437b-b017-0e6173a24987,5.1142222086588545,99.0988514822044,0.3047631084918975,0.3144223690032959,1.2745866229124658e-07,2014,Menor,Verdadeiro,Falso,14
t_9133e6fb-2cca-42d2-b754-4bc91a6cb974,2.8042447408040365,99.36142148721464,0.8493295907974243,0.6368091106414794,5.706459194065872e-10,2018,Menor,Falso,Verdadeiro,15
t_3e5d5a30-18d6-4255-9551-0677bcdb4637,3.0912358601888013,99.99391231060592,0.590951144695282,0.5766997933387756,1.1972252356162727e-10,2016,Maior,Verdadeiro,Falso,14
t_725f19b5-da8d-4e6b-9360-293fd398e099,3.524444580078125,99.96762024758736,0.5655787587165833,0.6541786193847656,1.6660627142218306e-13,2017,Menor,Verdadeiro,Falso,16
t_75509bc9-4563-4b49-a6c7-e899f2093612,2.9,99.90327409445942,0.625083863735199,0.5164239406585693,1.2158685649410472e-06,2015,Menor,Verdadeiro,Falso,13
t_c0a36986-7a9c-4f76-843e-f14aa2e198ee,2.7802993774414064,99.96332428500573,0.7787246108055114,0.7262579798698425,5.7779210749231424e-08,2015,Maior,Verdadeiro,Falso,15
t_0747f4ac-7f90-4772-ba00-2ad42c7b1c92,4.133333333333334,99.92349616017984,0.4280377030372619,0.8659035563468933,9.256323210138362e-07,2017,Menor,Verdadeiro,Verdadeiro,21
t_8364e673-ef82-443c-b474-990ae7700c0e,3.9608889261881504,99.9853236021873,0.8493363261222839,0.5212743282318115,3.35590266686836e-09,2014,Maior,Verdadeiro,Verdadeiro,15
t_2a041d91-52d0-4f15-b0da-0df55b34092e,4.580081685384115,99.0011042602133,0.2318303883075714,0.8850654363632202,4.809658094018232e-06,2007,Maior,Verdadeiro,Falso,14
t_6e1b6e1a-1212-4901-9c39-20fb873dc8df,3.5963536580403646,99.99937916826784,0.6564623117446899,0.7286037802696228,2.830625067673509e-09,2018,Menor,Falso,Verdadeiro,18
t_c3543079-b138-44cc-ac8f-2fd2c61d6af9,3.1768887837727866,99.53465605769244,0.491659015417099,0.6324716806411743,9.293691618950106e-06,2016,Maior,Falso,Falso,19
t_f8e834bb-960b-418b-8c7b-a735dd9c173c,4.377555338541667,99.6555654500836,0.8594333529472351,0.5236512422561646,4.1936556954169646e-05,2017,Maior,Falso,Falso,18
t_8b6dc2a0-bd13-438c-b44c-b20f4b3614ce,5.005777994791667,99.95152204860575,0.4339697062969207,0.6527352929115295,0.0421269536018371,2010,Menor,Falso,Falso,20
t_7c908bac-7b9b-4004-a559-622f16614924,2.30747553507487,98.11814000035416,0.3845932483673095,0.0795441046357154,0.8977208733558654,2018,Menor,Verdadeiro,Falso,9
t_cae3352a-02ff-4538-91b5-9c9f2533884b,5.4662933349609375,98.23155920265069,0.4373410642147064,0.2196599692106246,2.531369545977213e-06,2016,Maior,Falso,Verdadeiro,13
t_7354b212-31fd-4458-b656-c5ad72576e31,4.434000142415365,99.74396963701784,0.6911896467208862,0.8386763334274292,0.07014100253582,1986,Maior,Verdadeiro,Falso,21
t_d193338d-7f7b-4ff6-989a-073e2ecc7880,3.6708684285481774,99.92465257990888,0.4142121374607086,0.6079434156417846,0.0479684844613075,2015,Maior,Falso,Falso,2
t_30159c9b-8d40-4d16-8696-150534523b9c,2.50977783203125,99.9719226436585,0.7111590504646301,0.7652392387390136,1.068594657205324e-10,2016,Maior,Falso,Verdadeiro,10
t_c2c7b849-1064-4c56-9400-123b51febcdd,4.686602274576823,99.9446108725618,0.7507179379463195,0.594852328300476,2.3169298511011016e-12,2017,Menor,Falso,Falso,17
t_65505a9b-0e13-482c-a0c7-9a3efbdaeb90,3.571466318766276,99.2571957413452,0.4641394913196563,0.631689727306366,5.315491193869093e-07,2016,Maior,Verdadeiro,Falso,13
t_dce051a4-76b8-4a0f-b77a-d1cfa5f9352d,4.463111368815104,99.84144826082432,0.6967201828956604,0.6500283479690551,4.882393113803119e-05,2015,Menor,Falso,Falso,18
t_8abe4a36-a1b6-47b2-89d7-9941545d1d92,2.88875732421875,99.93211060255628,0.820273220539093,0.6866270899772644,4.8710650096817076e-11,2016,Menor,Verdadeiro,Falso,12
t_5308ceb5-6d2b-4275-a05f-a21dfc3d7e73,1.6156734466552733,99.86121837391076,0.5875916481018066,0.5603117942810057,7.231769436760738e-12,2018,Menor,Verdadeiro,Verdadeiro,7
t_90dcdebb-efef-4872-9c74-30875ffb5d3d,3.5851112365722666,99.87184489011337,0.6245437264442443,0.8516504168510437,1.4255360838433262e-06,2016,Menor,Falso,Falso,16
t_85194e4b-954b-4119-95d8-a57a7faaf56f,3.9641240437825522,99.965686984007,0.6754550337791442,0.4373038709163665,0.0012638706248253,2017,Maior,Falso,Falso,15
t_a9a19286-1f19-411f-87bc-e648f9b62443,2.875555419921875,99.70094085118956,0.8003314137458801,0.7219893932342529,0.0003618082846514,2014,Menor,Falso,Falso,17
t_1b276e65-b59a-4d1b-8564-3955851b848e,5.402049763997395,99.98492311746892,0.584320604801178,0.3837544918060302,0.2878815531730651,2015,Menor,Verdadeiro,Falso,15
t_91f2e23c-4de1-45cc-9a1d-396a78b8a8a2,3.998222096761068,99.2540111640664,0.5316774249076843,0.6893277764320374,0.0009018166456371,2015,Menor,Falso,Falso,20
t_19c0b1a0-2d93-4631-b449-87a5bc6e5e98,3.448833719889322,99.82315945868427,0.5407423377037048,0.9494807124137878,1.469644644203072e-06,2012,Maior,Falso,Verdadeiro,17
t_2b6e0592-b178-4d86-ae5c-1cdf43204bdf,4.91977793375651,99.97563798381712,0.5842174887657166,0.83405601978302,0.0012101106112822,2012,Maior,Falso,Verdadeiro,22
t_264718bc-3db5-4450-9db0-96a861575a22,4.393333435058594,99.6677488707336,0.6805062294006347,0.7174859046936035,0.000298811472021,2005,Maior,Falso,Falso,15
t_8214a45b-9da5-4ea6-bf6a-ebb5ac9436ce,3.566666666666667,99.4164599894777,0.398501455783844,0.7993442416191101,1.6876891777428682e-06,2003,Maior,Falso,Falso,16
t_cea1cc0f-d740-427a-899e-138941ed6765,3.9483182271321615,99.88239259607012,0.7031734585762023,0.6536850929260253,1.9053069308938573e-06,2015,Menor,Verdadeiro,Falso,23
t_81b3c815-22ee-405e-9c04-491aac008d7e,2.988709004720052,95.47670363505182,0.4454306066036224,0.5343499779701232,7.886702402259971e-11,2016,Menor,Falso,Verdadeiro,10
t_6d79258b-682d-4e25-8d4d-3f50f3ba979f,3.36000010172526,99.71018416715992,0.4684749245643615,0.8237325549125671,3.1296998770358186e-08,2013,Maior,Falso,Verdadeiro,10
t_45dcc213-49ba-4d77-b38e-657ae1884264,2.614666748046875,99.55196053594632,0.2001832276582717,0.480232149362564,9.534499058327928e-12,2010,Maior,Verdadeiro,Falso,23
t_fe1de8c1-8c33-42a1-8fb7-965fec7d2f7a,2.4404444376627605,99.15409103101284,0.6946763396263121,0.7728927731513977,6.2983531279314775e-06,2015,Maior,Falso,Verdadeiro,10
t_7ef3ecbc-b8be-461b-846d-b2ae38e972f1,2.1145638783772784,99.95289720697616,0.8063566088676452,0.7021922469139099,0.1379302144050598,2015,Maior,Verdadeiro,Verdadeiro,18
t_ad89e763-4364-4307-8acd-109fbc1c247f,4.1771685282389335,99.65607047900562,0.3873489201068878,0.976622760295868,2.3356732103962932e-09,2017,Menor,Falso,Verdadeiro,8
t_41ea6271-5bd9-4faf-8019-9c4bcdab7ebd,3.596330261230468,99.92449817616205,0.7644632458686828,0.7392304539680481,3.632893594840425e-07,2018,Menor,Falso,Verdadeiro,16
t_06954ca0-7adc-4c5f-82d9-539c1d7e694a,3.5931429545084637,99.77326613961056,0.6533970236778259,0.6500517725944519,1.7395979739376344e-05,2017,Maior,Falso,Verdadeiro,14
t_4c71acda-3f90-4cc5-88de-4d486971d14c,3.468666585286458,99.86737522331649,0.7826733589172363,0.8123787641525269,0.0001223999570356,1994,Maior,Verdadeiro,Falso,20
t_491acd64-60df-4924-bb2c-98873af0718a,3.48933334350586,99.70206349509898,0.7854052186012268,0.7711763381958007,1.221691747765874e-09,2016,Menor,Falso,Falso,9
t_4dd91875-4837-46cc-a48d-1d9a668e3fc3,5.672222391764323,99.97563959218944,0.4509808421134948,0.5731866955757141,0.0074384580366313,2011,Menor,Verdadeiro,Falso,19
t_ca0e428e-5243-46a3-b5a2-8442eba5a3a2,2.0806529998779295,99.74179833432778,0.4630041122436523,0.6824933290481567,1.0212644965812425e-11,2017,Maior,Falso,Falso,16
t_38047f07-a0ed-4654-9494-e2d7137b1eaa,3.9371111551920572,99.94376969381592,0.9119425415992736,0.4162648916244506,0.3055895864963531,2001,Menor,Falso,Verdadeiro,5
t_7a9999d1-4f0c-4951-af39-63ad710db6a9,4.15911127726237,99.89296764435709,0.8386327028274536,0.5471385717391967,9.02246526379713e-08,1996,Maior,Verdadeiro,Falso,22
t_6050eab9-be13-4b8e-b9cc-11770124ad20,3.874015808105468,99.82468902080151,0.5133828520774841,0.8662145733833313,7.201018888736144e-06,2018,Menor,Verdadeiro,Falso,12
t_7999e6a5-8af7-4d01-b4e1-d3e0ccdbcd22,3.333988698323568,99.9136738301588,0.3220475614070892,0.9680246114730836,4.12409171985928e-05,1991,Maior,Verdadeiro,Falso,15
t_883139e4-f30e-49db-ad50-ccab4f93f1cf,3.7333333333333334,99.88664674097036,0.9565248489379882,0.6204950213432312,3.337849463491693e-08,2017,Maior,Falso,Verdadeiro,15
t_5a7bfd9d-85af-4f71-aa78-876d255ffee1,3.7289705912272137,99.9056673525356,0.4821265339851379,0.927973449230194,0.0001037178953993,2018,Menor,Falso,Falso,20
t_0b7f3c4b-7f23-4078-aa6e-345829bdede3,3.1634284973144533,98.271863405696,0.7033511996269226,0.4306403398513793,0.8988149762153625,2018,Maior,Falso,Falso,13
t_e07f82e8-024a-418f-a5ff-7185fd76b337,2.891089121500651,99.97285710800142,0.7406939268112182,0.7207347750663757,0.0061769662424921,2015,Menor,Verdadeiro,Verdadeiro,15
t_21678ad7-96d5-4d7f-acf2-ca9f6ede6ba3,3.5560000101725264,98.7397887856462,0.615796148777008,0.7895300984382629,2.6353360382813665e-08,2003,Maior,Verdadeiro,Falso,12
t_75dc819e-a2ba-4fe7-a375-7609968e300e,2.4193545023600262,99.99224121172072,0.9152933359146118,0.6678144335746765,0.0024096965789794,2018,Maior,Falso,Falso,18
t_cc52a75b-12f9-490b-9464-bd7156655b22,5.61111094156901,99.97502841069152,0.6894452571868896,0.3327254951000213,3.357326932018623e-05,1987,Maior,Verdadeiro,Falso,2
t_7029847a-b940-490c-bab5-99551e399d2f,3.5475555419921876,99.92694129378148,0.6968902349472045,0.9433761835098264,6.393274816218765e-07,1993,Maior,Falso,Verdadeiro,23
t_a81c3a93-eb22-43bb-996a-904332e4dac8,3.3911465962727863,99.6865989948284,0.5159032344818115,0.3795605897903442,9.563328973172248e-08,2018,Maior,Falso,Verdadeiro,2
t_3e15deb9-9794-4c71-8773-e693e433cfc5,3.24088872273763,99.967436893138,0.6438801884651184,0.6326790452003479,6.823895819252357e-05,1975,Maior,Falso,Verdadeiro,23
t_437f0dd2-fcba-4096-8f05-acaa08ede332,5.197333272298177,99.86962694462471,0.5470963716506958,0.7288300395011901,1.7998944557007235e-08,2006,Maior,Falso,Verdadeiro,1
t_c0e9ade8-331f-4527-aef4-afde9e3bffa7,5.0580001831054675,99.82735087706232,0.3149780333042144,0.6430741548538208,0.9085136651992796,2018,Menor,Verdadeiro,Falso,17
t_54428c7c-4f3a-4201-9f98-bed03792d977,3.5104443868001303,99.9653476174384,0.6489768624305725,0.5480595827102661,3.673018227345892e-07,2013,Maior,Falso,Verdadeiro,16
t_7a314973-d9e6-4f30-b4ff-f8ca2c4d5921,3.5895556131998694,99.96681445303348,0.9213253259658812,0.3727475702762603,4.3754010903285234e-07,2016,Maior,Falso,Falso,14
t_c0b8cb48-15db-45c6-b53b-314b7fffe64d,3.965111287434895,98.70206119512648,0.3314109444618225,0.7722502946853637,0.0032440044451504,1978,Maior,Falso,Falso,17
t_03d99337-f8dc-4447-98e1-efaa6f552f4b,3.7446665445963543,99.63274264625215,0.5684810280799865,0.915550947189331,0.0020688257645815,2017,Maior,Falso,Verdadeiro,22
t_7fb64794-75b5-4b70-87cf-fbf019981fa3,5.383333333333334,99.91347921710287,0.5715166926383972,0.2844555377960205,3.195105291453614e-09,1981,Maior,Falso,Verdadeiro,15
t_a6ba0716-0783-44a9-879e-4990e8cce914,3.2566665649414066,99.88575570268124,0.5943434238433837,0.8243311047554016,1.377362059429288e-05,2015,Maior,Falso,Verdadeiro,17
t_0db0ecf1-3479-4bce-839a-95b51be720ac,3.2410354614257812,99.34466868068128,0.7497405409812927,0.7271494269371032,8.609311407781206e-06,2018,Maior,Falso,Verdadeiro,16
t_497d11c0-4fa7-40db-a23c-a6d7ece38a6b,4.212666575113933,99.94215327959108,0.464425653219223,0.3209372758865356,7.029087356613672e-08,2013,Maior,Falso,Verdadeiro,14
t_48b27a9e-bdf8-447c-8350-b5de423ac957,3.8019177754720053,99.78115359767888,0.3372844755649566,0.8134642839431762,0.0088443281129002,2017,Maior,Falso,Verdadeiro,23
t_d6f7d5ae-87ce-4816-8ac2-62c6e259a782,3.033333333333333,98.19368364187356,0.7644064426422119,0.3364238142967224,0.0094750467687845,1995,Maior,Falso,Falso,21
t_31cd2ba3-6fd8-433c-88eb-ab957141675d,3.9877777099609375,99.61344861138518,0.7134261727333068,0.8554388284683228,3.0040027922950685e-06,2000,Maior,Falso,Falso,18
t_9ebaf3a7-74da-44e1-ba86-1492169a08c1,4.205555470784505,97.75984932253024,0.577559232711792,0.6396429538726806,1.826819584493933e-07,2003,Maior,Falso,Falso,12
t_d2440333-87e1-4fb7-88fd-8d87b6dbf78c,3.622222137451172,98.91141980887808,0.6111575961112976,0.8223537802696228,6.213189772097394e-05,1997,Maior,Verdadeiro,Falso,20
t_22124452-8195-4f30-91e2-ef57ece054c0,2.453777821858724,97.85437014956108,0.7446156740188598,0.5611646771430969,5.400092817353652e-08,2017,Maior,Verdadeiro,Verdadeiro,10
t_94e0d5a0-924e-451b-8130-ec4cd7b80ead,3.624888865152995,99.8856398998711,0.4873829782009124,0.4908931851387023,0.0086004538461565,2015,Maior,Verdadeiro,Falso,15
t_0750b700-d7ef-4332-add1-684c2a8eb362,3.357229105631511,99.98865132460642,0.791985034942627,0.491688847541809,0.011152796447277,2012,Maior,Verdadeiro,Falso,20
t_0d9d7169-9a40-445a-8b6b-ca482f3c9a1f,4.457777913411459,99.73654539019007,0.754112958908081,0.900843322277069,1.7972409693811644e-07,1991,Menor,Falso,Falso,22
t_cfc92400-3a25-4725-bcb8-3d5086ab29a3,3.4686258951822917,98.96525203186889,0.5228539109230042,0.5491636991500854,2.146064359206945e-13,2015,Menor,Falso,Falso,21
t_cf759cf5-5215-4999-9651-c721cbf3e843,2.502222188313802,99.98972571734492,0.8156685829162597,0.4330929219722747,1.4218775504559744e-05,2016,Maior,Verdadeiro,Falso,2
t_330ebf60-999c-4bc1-a30a-c8a8ee693ca7,4.503333536783854,99.80710468575644,0.7074760794639587,0.9051198959350584,0.0331172756850719,1997,Menor,Verdadeiro,Verdadeiro,13
t_18a37d4e-0c4b-4c1e-85fa-0ad206873e08,4.025555419921875,99.99634256124646,0.5952025651931762,0.6529420614242553,3.7879727132761326e-10,2000,Maior,Verdadeiro,Falso,13
t_11a5cce8-47ab-4730-84dc-4e17999ba604,2.6706667582194012,99.90493393473808,0.5708131790161132,0.6290884017944335,3.9368241999682154e-08,2008,Maior,Falso,Verdadeiro,20
t_ff07c4d1-0b27-431a-b08f-f262e34fd31b,5.043333435058594,99.9198435465434,0.7584373950958252,0.5213075876235961,0.1132916361093521,2000,Maior,Verdadeiro,Falso,2
t_20ded142-ab35-4596-966e-497b061babc6,2.821333312988281,97.71325477517313,0.4967108964920043,0.9471054077148436,0.0812503695487976,1996,Menor,Falso,Falso,20
t_bd66d18e-781c-45cc-b397-2d424cb6a863,1.5843748728434248,96.32631668559104,0.1649045795202255,0.9715652465820312,0.3531878590583801,2002,Menor,Falso,Verdadeiro,9
t_dbe6715d-0be0-4550-b297-10a5533c5f5c,4.873809305826823,99.965217339277,0.7351130843162536,0.5424991846084594,0.0007355614216066,2018,Menor,Verdadeiro,Falso,12
t_878daca6-5e91-476e-8c78-8d0174a9af6d,5.449333190917968,99.99187450282191,0.800199806690216,0.6878437995910645,4.050566985824844e-06,2005,Maior,Verdadeiro,Falso,19
t_a6a8838e-f070-4680-a365-5fb993813588,3.2586667378743486,99.96751248663904,0.5729958415031433,0.8703805208206176,0.0013298479607328,2018,Menor,Falso,Verdadeiro,11
t_ce8282f9-a188-4d4e-9f01-30c8b26ed8fd,2.631333414713542,99.19514312720696,0.4436339437961578,0.725891649723053,6.246523867048381e-07,2013,Maior,Falso,Verdadeiro,11
t_53a2520c-c871-44b2-8c19-9ff992341da7,4.0759727478027346,99.64215484132065,0.7952661514282225,0.5997017621994019,5.74464600333613e-08,2017,Maior,Verdadeiro,Falso,0
t_8086e0ee-183b-404f-b248-a22085526c8f,2.7415555318196616,99.50378174181162,0.3254846334457397,0.9821411967277526,0.0019682224374264,2016,Menor,Falso,Falso,16
t_0ab8824e-d365-45f6-a3e6-2e27caa36bdf,2.576874542236328,99.49270970646448,0.5604110956192015,0.6769201159477233,1.0924620710284216e-06,2015,Maior,Falso,Falso,13
t_bdbf43ec-536f-4554-bbcb-231b2e083d97,4.28888905843099,99.62348807167524,0.8705025911331176,0.8860150575637817,1.4365230072144186e-07,2001,Maior,Falso,Falso,2
t_8e9062c6-15c9-460a-b119-b5beb883a789,7.267133076985677,99.90583140651664,0.6322004199028015,0.6011824011802673,3.010271393577568e-05,2018,Maior,Verdadeiro,Falso,13
t_9a1f2190-b297-4b9f-9a54-4d1d1d8d95a8,5.106842041015625,99.9982774331992,0.2990392446517944,0.612824022769928,0.0035892652813345,1994,Maior,Verdadeiro,Falso,18
t_2b99ab27-0835-4dcc-9388-cd18ad2cfa0e,4.869111124674479,99.76694684459616,0.8779934644699096,0.4681228399276733,6.433489829760219e-07,1995,Maior,Verdadeiro,Falso,17
t_86171b7e-4453-412e-9a8d-13e7fae7d53d,3.383950042724609,99.6752326273388,0.861332356929779,0.7803574204444885,3.517373215800035e-06,2017,Maior,Falso,Verdadeiro,17
t_ab34da4e-2a6e-49e1-986e-fcb0651b6f41,4.0180000305175785,99.98225321934626,0.6295706033706665,0.7879547476768493,0.0237300582230091,1983,Maior,Verdadeiro,Falso,17
t_689a498e-6053-4b8f-92f2-28357c5dcd0b,1.7888888041178388,99.51736927153456,0.5659735798835754,0.7368283867835999,1.1589495443331543e-06,2004,Maior,Falso,Verdadeiro,8
t_73a4d127-1ec3-48d7-81ce-bfe7e099243b,4.764221700032552,99.84472773207256,0.6950251460075378,0.5938522815704345,3.877009021380218e-06,2014,Maior,Falso,Falso,19
t_74b27700-4c3b-40cf-b212-15fe895abb2d,3.5615554809570313,99.99823239877304,0.7445333003997802,0.7140329480171203,6.855287892904016e-08,2017,Maior,Falso,Verdadeiro,15
t_a359eea3-2cad-4d0c-a8f2-d6d4d635116b,2.5506665547688803,99.3932688683751,0.516303539276123,0.3216494023799896,0.0738274082541465,2013,Maior,Verdadeiro,Falso,11
t_5b0493a8-dbe0-4590-a09a-9df29b7c4f21,4.743777974446615,99.92121387979672,0.361844539642334,0.9156681299209594,0.0434270538389682,2017,Menor,Falso,Verdadeiro,8
t_275b3405-1f47-4947-b714-48db4b44a0cb,5.41933339436849,99.87730531428586,0.5623633861541748,0.6687365770339965,0.0004044410015922,2006,Maior,Verdadeiro,Verdadeiro,12
t_95b27aeb-e98c-44ca-b927-394812ed069c,4.152666727701822,99.92335462341192,0.608983039855957,0.7776355147361755,1.20531899483467e-06,2010,Maior,Falso,Verdadeiro,11
t_aff49707-1895-47cf-a8ef-820c91f259cf,3.18999989827474,99.9389413599821,0.4024377763271331,0.889739990234375,0.0028283668216317,2014,Maior,Falso,Falso,10
t_a0c9f83a-0272-48b2-a471-eaae4bfa4075,4.692888895670573,99.7688784998042,0.5758654475212097,0.3755362927913665,1.9861047917402175e-07,1986,Maior,Falso,Verdadeiro,16
t_de0654de-0e84-4545-bd39-a0a303ee4588,3.362000020345052,97.48933717479132,0.5120428204536438,0.7054466009140014,9.675941298192824e-11,2002,Maior,Falso,Falso,16
t_dfd7d844-4f16-434f-9494-b37a1fa14dd9,3.76328125,99.93392645495416,0.304939180612564,0.483396828174591,1.8593931599752977e-05,2012,Menor,Falso,Verdadeiro,7
t_cf238fb4-69a0-40f8-aadb-237afb918c30,4.026222229003907,99.75625438512672,0.8675980567932128,0.4766722619533538,5.213570686279921e-10,1988,Maior,Falso,Falso,19
t_cfe59535-d83f-4601-afd1-b03735663065,3.636363474527995,99.9335275786081,0.6279716491699218,0.78119295835495,5.124024028191343e-06,2018,Menor,Falso,Falso,10
t_7a90c26a-4994-4686-930c-54d70a8da4d4,3.9384445190429678,99.25596855323222,0.65053653717041,0.4416806399822235,7.18306125691015e-09,2013,Menor,Verdadeiro,Falso,20
t_c687d6ab-18ea-4afd-ae5f-2f5506f7bfcc,2.3,99.4118857784772,0.7025676965713501,0.6637516021728515,0.0013162927934899,2017,Maior,Falso,Falso,14
t_1c71b48f-a83a-4a1a-9c24-0d7c090b0ff2,4.516888936360677,99.97759376461056,0.469714492559433,0.7422680854797363,2.5698636818560767e-06,2011,Maior,Verdadeiro,Falso,18
t_34ffb6e2-b45b-4591-ac4a-3c6799a964f5,3.6934933980305997,99.96342561246456,0.7869906425476074,0.4916121363639831,2.470768049533945e-05,2017,Menor,Verdadeiro,Falso,17
t_f33205a3-e7d0-4501-8c15-c868d2f606d7,4.899324544270834,98.76886815796988,0.3790548741817474,0.853035569190979,1.733496457489991e-09,2017,Menor,Falso,Falso,13
t_68e05c65-a130-4e3c-8f48-c1b86324c0c5,3.4471112569173172,99.56352634160892,0.4886046350002288,0.952617049217224,2.2025938960723576e-05,2012,Menor,Verdadeiro,Falso,17
t_bc1d27e7-be25-4bd2-ad0d-99c31dca08fb,3.744755808512369,99.89127563663116,0.6371074318885803,0.84255051612854,6.0048319028283e-07,2016,Menor,Falso,Verdadeiro,8
t_730f299c-7f96-402d-b6a1-68f78f97b9bb,3.8,97.60223848118696,0.3177827596664428,0.6282522082328796,8.975580279013684e-09,1974,Maior,Falso,Falso,17
t_93d89942-f867-4071-9ab8-e905358d18e2,2.935944112141927,99.91807433694407,0.7029911875724792,0.9738086462020874,3.972234097204818e-09,2018,Menor,Verdadeiro,Falso,12
t_7695907e-94ae-45e4-9407-1e1e4648b630,3.008869934082031,99.628076758027,0.9529349207878112,0.5476909279823303,0.8828362822532653,2016,Menor,Verdadeiro,Falso,9
t_6bff5ee3-6dfc-4f8b-91a6-f008360a79c5,2.7040000915527345,99.8033652200124,0.8456043004989624,0.4234572052955627,3.2482599943151053e-10,2016,Menor,Falso,Verdadeiro,14
t_8f379cff-5dce-4c95-8966-1952a8ef2462,2.801197306315104,99.86154004838336,0.7249660491943359,0.1985718309879303,0.0037428818177431,2014,Menor,Falso,Verdadeiro,11
t_9cdb39bc-0e97-4f57-b5d6-f000ed362278,3.458176930745443,99.83161949731384,0.7115066051483154,0.6332353949546814,0.0008925939328037,2018,Menor,Verdadeiro,Falso,16
t_5c5c0bdc-249a-46b1-b59c-cd63190f7449,3.856222279866536,99.84951424822496,0.4582569301128387,0.5525931715965271,3.484543853460309e-08,2017,Maior,Falso,Verdadeiro,11
t_f434c4bc-b1d7-4218-a915-79111b5ef635,3.3333333333333335,99.84607393974044,0.6017013788223265,0.7627071738243103,0.0001436895690858,2018,Maior,Falso,Falso,22
t_af60c662-776e-43dd-bd26-352f9d1eccdc,4.514222208658854,99.80621847258442,0.4107964932918548,0.6351496577262878,1.71041292240659e-10,2015,Maior,Falso,Verdadeiro,12
t_58d56dba-0b0b-46a3-9172-03a79bd4c9bc,4.500002543131511,99.66297522156012,0.4340381622314453,0.7665727734565734,6.251566810533404e-05,2013,Maior,Verdadeiro,Falso,3
t_a5449d76-f9de-42a8-9adf-23bee973237a,3.37977778116862,99.92769401204738,0.6132089495658875,0.941024661064148,8.320046617882326e-06,2009,Maior,Verdadeiro,Falso,6
t_aee52d39-1037-460d-b546-de5159fcb47a,4.017333221435547,96.7199979888912,0.1887485533952713,0.3976620137691497,0.9730247259140014,1990,Menor,Falso,Falso,11
t_f9d75554-7d0f-4387-8394-278631e847f8,4.445555623372395,99.98118043498012,0.619687020778656,0.5838056206703186,0.11282729357481,2002,Maior,Falso,Falso,16
t_7efac157-fb4f-452d-8505-31e7cc6dbf35,6.911777750651042,99.30163989485298,0.2619362771511077,0.7881548404693604,0.2860371768474578,2017,Maior,Falso,Verdadeiro,16
t_7c73519e-7a2e-43d9-9abd-152825833a3b,3.380579121907552,99.9906360561024,0.832902729511261,0.5795739889144897,1.1018511258953369e-07,2018,Menor,Verdadeiro,Falso,16
t_949bceb4-9f66-47a4-ac9c-65f4cc0b082b,2.692222086588542,99.29751602811416,0.4785465002059936,0.639250636100769,2.181194577133283e-05,1962,Maior,Verdadeiro,Falso,13
t_81749f6a-a001-4743-9d73-8a3483f2140b,4.662222290039062,99.97634084253976,0.64886337518692,0.7827321887016296,1.1878877614890373e-07,2015,Menor,Verdadeiro,Falso,7
t_af4c9e19-67d3-475e-82ff-545eee0f864e,3.1277603149414066,99.90238788128738,0.7468193173408508,0.5656659603118896,0.0013955907197669,2017,Menor,Verdadeiro,Falso,16
t_07825b66-6144-4eee-a523-a6d8c1d25132,3.8357777913411457,99.98065128047269,0.8291939496994019,0.4349552392959594,0.8780935406684875,2013,Maior,Verdadeiro,Verdadeiro,18
t_cd808313-d630-481b-be04-279c8f57a050,4.455333455403646,99.96047585755076,0.5738084316253662,0.7989587187767028,2.634534757817164e-05,2004,Maior,Falso,Falso,11
t_98c218c1-9385-45a2-adb7-8945d69fad0a,3.39022216796875,99.9362955874449,0.6170200705528259,0.683651328086853,4.750329196667736e-07,2016,Menor,Falso,Falso,11
